INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (0, 205, 1, '2024-02-13', 'recebido', 1710);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9367, 417, 1, '2024-01-08', 'item enviado', 556);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9367, 410, 1, '2024-01-08', 'item enviado', 556);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9368, 183, 1, '2024-01-23', 'pago', 145);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9368, 139, 1, '2024-01-23', 'pago', 145);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9369, 17, 2, '2024-04-05', 'recebido', 161);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9369, 293, 1, '2024-04-05', 'recebido', 161);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9370, 201, 2, '2024-04-24', 'recebido', 926);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9371, 350, 1, '2024-03-28', 'recebido', 1896);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9371, 144, 1, '2024-03-28', 'recebido', 1896);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9371, 263, 3, '2024-03-28', 'recebido', 1896);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9372, 123, 1, '2024-07-29', 'item enviado', 1815);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9372, 77, 1, '2024-07-29', 'item enviado', 1815);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9373, 152, 1, '2024-01-08', 'item enviado', 1531);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9374, 367, 2, '2024-03-09', 'item enviado', 422);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9375, 387, 1, '2024-01-02', 'recebido', 575);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9375, 192, 2, '2024-01-02', 'recebido', 575);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9375, 121, 2, '2024-01-02', 'recebido', 575);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9376, 45, 1, '2024-01-17', 'item enviado', 271);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9376, 19, 1, '2024-01-17', 'item enviado', 271);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9376, 73, 1, '2024-01-17', 'item enviado', 271);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9377, 363, 3, '2024-07-22', 'item enviado', 1728);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9378, 500, 1, '2024-03-19', 'recebido', 1413);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9378, 195, 1, '2024-03-19', 'recebido', 1413);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9378, 132, 1, '2024-03-19', 'recebido', 1413);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9378, 269, 1, '2024-03-19', 'recebido', 1413);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9378, 535, 3, '2024-03-19', 'recebido', 1413);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9379, 181, 1, '2024-01-24', 'recebido', 1623);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9379, 369, 1, '2024-01-24', 'recebido', 1623);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9380, 491, 1, '2024-08-23', 'recebido', 1114);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9381, 338, 1, '2024-02-18', 'item enviado', 1164);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9381, 423, 1, '2024-02-18', 'item enviado', 1164);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9381, 384, 1, '2024-02-18', 'item enviado', 1164);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9381, 305, 2, '2024-02-18', 'item enviado', 1164);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9382, 288, 1, '2024-02-10', 'pago', 254);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9383, 284, 1, '2024-02-03', 'pago', 1172);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9384, 275, 2, '2024-03-08', 'item enviado', 370);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9385, 81, 1, '2024-01-29', 'item enviado', 1423);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9385, 443, 1, '2024-01-29', 'item enviado', 1423);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9385, 127, 2, '2024-01-29', 'item enviado', 1423);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9386, 398, 1, '2024-05-27', 'item enviado', 1572);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9387, 8, 1, '2024-04-03', 'recebido', 129);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9387, 347, 1, '2024-04-03', 'recebido', 129);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9387, 402, 1, '2024-04-03', 'recebido', 129);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9387, 461, 1, '2024-04-03', 'recebido', 129);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9388, 519, 1, '2024-04-17', 'recebido', 1062);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9388, 180, 1, '2024-04-17', 'recebido', 1062);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9388, 161, 2, '2024-04-17', 'recebido', 1062);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9389, 291, 2, '2024-01-12', 'item enviado', 1190);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9389, 147, 2, '2024-01-12', 'item enviado', 1190);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9389, 211, 1, '2024-01-12', 'item enviado', 1190);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9390, 117, 1, '2024-02-06', 'pagamento pendente', 1773);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9391, 35, 1, '2024-01-29', 'pago', 192);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9391, 69, 1, '2024-01-29', 'pago', 192);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9391, 263, 1, '2024-01-29', 'pago', 192);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9391, 297, 1, '2024-01-29', 'pago', 192);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9392, 173, 1, '2024-01-27', 'pago', 1393);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9392, 155, 1, '2024-01-27', 'pago', 1393);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9393, 234, 1, '2024-04-15', 'item enviado', 1529);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9393, 201, 2, '2024-04-15', 'item enviado', 1529);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9394, 330, 1, '2024-04-01', 'pagamento pendente', 1264);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9395, 464, 1, '2024-06-25', 'pago', 1107);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9395, 190, 3, '2024-06-25', 'pago', 1107);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9396, 197, 1, '2024-06-23', 'pago', 315);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9396, 523, 1, '2024-06-23', 'pago', 315);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9397, 179, 1, '2024-01-26', 'pagamento pendente', 1312);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9398, 26, 2, '2024-08-01', 'pago', 587);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9398, 135, 1, '2024-08-01', 'pago', 587);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9398, 134, 1, '2024-08-01', 'pago', 587);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9399, 491, 1, '2024-01-16', 'recebido', 486);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9399, 212, 2, '2024-01-16', 'recebido', 486);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9400, 148, 1, '2024-02-21', 'pago', 1256);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9400, 35, 1, '2024-02-21', 'pago', 1256);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9400, 9, 1, '2024-02-21', 'pago', 1256);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9400, 381, 1, '2024-02-21', 'pago', 1256);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9400, 26, 1, '2024-02-21', 'pago', 1256);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9401, 421, 1, '2024-03-06', 'item enviado', 1980);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9401, 260, 3, '2024-03-06', 'item enviado', 1980);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9401, 50, 1, '2024-03-06', 'item enviado', 1980);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9401, 395, 1, '2024-03-06', 'item enviado', 1980);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9402, 479, 1, '2024-05-04', 'item enviado', 456);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9403, 101, 1, '2024-07-10', 'recebido', 1378);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9404, 179, 3, '2024-07-02', 'recebido', 323);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9404, 69, 1, '2024-07-02', 'recebido', 323);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9405, 472, 2, '2024-07-08', 'pagamento pendente', 558);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9406, 206, 1, '2024-03-15', 'pago', 1038);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9407, 217, 1, '2024-07-03', 'pago', 1242);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9407, 145, 2, '2024-07-03', 'pago', 1242);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9407, 237, 1, '2024-07-03', 'pago', 1242);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9408, 72, 1, '2024-01-07', 'pago', 5);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9409, 331, 1, '2024-05-03', 'recebido', 88);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9409, 355, 1, '2024-05-03', 'recebido', 88);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9409, 294, 2, '2024-05-03', 'recebido', 88);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9410, 345, 1, '2024-07-14', 'item enviado', 1182);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9411, 456, 1, '2024-02-07', 'pago', 1150);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9411, 419, 1, '2024-02-07', 'pago', 1150);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9411, 87, 1, '2024-02-07', 'pago', 1150);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9412, 185, 3, '2024-07-20', 'item enviado', 1480);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9413, 32, 1, '2024-06-03', 'recebido', 1543);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9414, 287, 1, '2024-05-01', 'pagamento pendente', 845);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9415, 339, 1, '2024-03-08', 'pagamento pendente', 1910);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9415, 365, 1, '2024-03-08', 'pagamento pendente', 1910);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9415, 267, 1, '2024-03-08', 'pagamento pendente', 1910);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9416, 135, 1, '2024-08-11', 'pagamento pendente', 1240);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9417, 465, 3, '2024-01-04', 'pagamento pendente', 579);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9418, 400, 1, '2024-03-22', 'pagamento pendente', 70);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9418, 294, 2, '2024-03-22', 'pagamento pendente', 70);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9418, 56, 2, '2024-03-22', 'pagamento pendente', 70);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9419, 41, 2, '2024-06-10', 'pago', 1610);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9420, 223, 1, '2024-05-28', 'pago', 1775);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9421, 506, 1, '2024-01-25', 'recebido', 1690);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9421, 238, 1, '2024-01-25', 'recebido', 1690);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9422, 226, 1, '2024-06-04', 'recebido', 1967);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9423, 150, 1, '2024-07-03', 'recebido', 290);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9423, 493, 2, '2024-07-03', 'recebido', 290);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9424, 260, 2, '2024-03-11', 'item enviado', 1616);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9425, 145, 1, '2024-02-22', 'pago', 970);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9425, 91, 2, '2024-02-22', 'pago', 970);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9425, 94, 2, '2024-02-22', 'pago', 970);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9425, 477, 1, '2024-02-22', 'pago', 970);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9426, 389, 3, '2024-08-18', 'pago', 1803);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9426, 174, 1, '2024-08-18', 'pago', 1803);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9426, 411, 1, '2024-08-18', 'pago', 1803);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9427, 328, 1, '2024-06-01', 'item enviado', 48);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9428, 145, 1, '2024-08-08', 'item enviado', 1563);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9428, 280, 1, '2024-08-08', 'item enviado', 1563);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9429, 482, 3, '2024-08-03', 'pago', 1264);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9429, 69, 1, '2024-08-03', 'pago', 1264);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9429, 216, 1, '2024-08-03', 'pago', 1264);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9430, 536, 2, '2024-06-10', 'item enviado', 484);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9431, 90, 1, '2024-06-06', 'item enviado', 82);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9432, 47, 1, '2024-02-22', 'pagamento pendente', 1238);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9433, 37, 2, '2024-03-16', 'recebido', 1250);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9434, 419, 3, '2024-06-01', 'pago', 1386);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9435, 217, 1, '2024-05-11', 'recebido', 1884);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9435, 464, 1, '2024-05-11', 'recebido', 1884);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9435, 325, 1, '2024-05-11', 'recebido', 1884);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9435, 453, 1, '2024-05-11', 'recebido', 1884);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9436, 166, 2, '2024-08-26', 'pago', 1617);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9436, 304, 1, '2024-08-26', 'pago', 1617);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9437, 473, 1, '2024-07-15', 'pagamento pendente', 800);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9438, 232, 1, '2024-02-18', 'recebido', 1586);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9438, 183, 3, '2024-02-18', 'recebido', 1586);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9439, 324, 2, '2024-03-28', 'pago', 354);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9440, 411, 1, '2024-04-23', 'item enviado', 1348);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9440, 128, 3, '2024-04-23', 'item enviado', 1348);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9440, 475, 2, '2024-04-23', 'item enviado', 1348);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9441, 255, 1, '2024-06-04', 'pagamento pendente', 139);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9441, 515, 1, '2024-06-04', 'pagamento pendente', 139);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9442, 126, 2, '2024-06-10', 'pagamento pendente', 1196);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9442, 252, 1, '2024-06-10', 'pagamento pendente', 1196);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9442, 84, 1, '2024-06-10', 'pagamento pendente', 1196);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9442, 20, 1, '2024-06-10', 'pagamento pendente', 1196);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9442, 469, 2, '2024-06-10', 'pagamento pendente', 1196);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9443, 51, 2, '2024-03-05', 'item enviado', 1449);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9443, 367, 1, '2024-03-05', 'item enviado', 1449);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9444, 81, 3, '2024-07-24', 'pago', 558);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9445, 84, 3, '2024-02-20', 'pagamento pendente', 1917);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9445, 189, 1, '2024-02-20', 'pagamento pendente', 1917);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9445, 487, 1, '2024-02-20', 'pagamento pendente', 1917);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9445, 332, 2, '2024-02-20', 'pagamento pendente', 1917);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9446, 180, 1, '2024-05-14', 'pagamento pendente', 723);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9447, 349, 1, '2024-05-24', 'recebido', 290);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9448, 499, 2, '2024-05-21', 'item enviado', 254);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9448, 302, 1, '2024-05-21', 'item enviado', 254);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9449, 229, 1, '2024-01-12', 'pagamento pendente', 739);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9450, 439, 1, '2024-06-06', 'recebido', 242);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9451, 7, 1, '2024-08-04', 'pago', 728);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9451, 406, 1, '2024-08-04', 'pago', 728);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9452, 389, 1, '2024-05-09', 'recebido', 1446);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9452, 35, 3, '2024-05-09', 'recebido', 1446);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9453, 480, 1, '2024-02-07', 'pago', 1629);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9453, 485, 1, '2024-02-07', 'pago', 1629);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9454, 502, 1, '2024-08-23', 'pagamento pendente', 438);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9454, 139, 1, '2024-08-23', 'pagamento pendente', 438);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9455, 488, 1, '2024-06-04', 'recebido', 107);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9455, 188, 3, '2024-06-04', 'recebido', 107);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9456, 364, 1, '2024-05-15', 'pago', 1529);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9457, 113, 1, '2024-06-02', 'item enviado', 1363);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9458, 418, 1, '2024-04-14', 'pagamento pendente', 187);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9459, 68, 1, '2024-05-07', 'item enviado', 971);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9459, 374, 1, '2024-05-07', 'item enviado', 971);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9459, 463, 1, '2024-05-07', 'item enviado', 971);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9459, 444, 1, '2024-05-07', 'item enviado', 971);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9459, 320, 1, '2024-05-07', 'item enviado', 971);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9460, 339, 1, '2024-04-20', 'pagamento pendente', 971);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9460, 195, 1, '2024-04-20', 'pagamento pendente', 971);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9461, 176, 2, '2024-05-25', 'recebido', 933);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9462, 213, 1, '2024-04-07', 'item enviado', 313);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9462, 490, 1, '2024-04-07', 'item enviado', 313);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9463, 510, 2, '2024-08-04', 'pagamento pendente', 1851);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9463, 514, 1, '2024-08-04', 'pagamento pendente', 1851);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9464, 394, 1, '2024-03-07', 'item enviado', 1475);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9464, 102, 1, '2024-03-07', 'item enviado', 1475);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9464, 100, 1, '2024-03-07', 'item enviado', 1475);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9465, 523, 1, '2024-07-28', 'recebido', 64);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9466, 305, 2, '2024-02-21', 'pagamento pendente', 376);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9466, 477, 1, '2024-02-21', 'pagamento pendente', 376);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9466, 176, 1, '2024-02-21', 'pagamento pendente', 376);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9467, 22, 1, '2024-01-10', 'pagamento pendente', 1450);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (9468, 256, 1, '2024-01-10', 'recebido', 134);
